,PFemale,file,height,width
145,0.16268924,219. john%20pettigrew%2c%20chief%20executive_highres_1_0.jpg,170,150
146,2.8266677e-05,22. hs-cut-out-square_0.jpg,1230,1211
147,0.0058761947,220. ashley-highfield_official-pic-1-e1496316298824_0.jpg,303,283
148,6.7840476e-05,221. 2018_occ_john_davidson_0017_web_0.jpg,347,328
149,0.03832625,222. phil-norrey-large-1_0.jpg,109,103
150,0.994218,223. dr-jane-collins-01_0.jpg,187,167
151,0.09735132,224. derek%20cribb%2c%20chief%20executive%20of%20the%20ifoa_0.jpg,235,215
152,0.108710505,225. matthew-reed_0.jpg,303,283
153,0.0005647225,226. chief_executive_180px_0.jpg,88,96
154,0.90954363,227. img_3853_edited-4-1170x897_0.jpg,401,381
155,0.11428286,228. tv55-7-scotland_0.jpg,303,283
156,0.0153244985,229. page_top_50_ceo_0.jpg,166,149
157,0.11275067,230. getimage_0.jpg,124,104
158,0.57756174,231. stephen-howlett-1200px-min_main_0.jpg,745,726
159,0.00068548694,232. ian-mcdermott-portrait_lr-200x300_0.jpg,155,135
160,8.436947e-05,233. 0_guy-madgwick-chief-executive-officer-at-red-rock-power_0.jpg,235,215
161,0.0005247279,234. 1422451_0.jpg,235,215
162,0.46821052,235. how-to-become-a-ceo_0.jpg,151,135
163,0.0020845623,236. 000219949_0.jpg,151,134
164,0.015749076,237. colin-scales-bridgewaters-chief-executive-web_0.jpg,209,189
165,0.66733575,239. carlos-ghosn_0.jpg,235,215
166,0.001009032,24. 049_0.jpg,543,522
167,0.97381383,240. susanna-dinnage_0.jpg,234,215
168,0.3949952,241. jownhbjnnzcydguk3ncvjctqny_0.jpg,542,523
169,0.0023330115,242. 8087244_0.jpg,143,122
170,0.05379219,242. 8087244_1.jpg,169,150
171,0.024189342,243. js141928253_0.jpg,154,135
172,0.0054591033,243. js141928253_1.jpg,155,135
173,0.0019770733,244. seivm0bgqfkq4kcnhqmj_enhance%20(5)_0.jpg,266,246
174,0.0032097343,245. andy-and-matthew_0.jpg,155,134
175,0.004754031,245. andy-and-matthew_1.jpg,155,135
176,7.8178426e-05,246. img94joktmu75253_0.jpg,235,215
177,0.15854491,247. peter-cheese-ceo_tcm18-13926_0.jpg,266,246
178,0.00043636016,248. 3119150_unspecified1._0.jpg,170,149
179,2.7157963e-05,249. malcolm%20harrison_620_0.jpg,303,283
180,1.7056984e-05,25. ceo-copy_0.jpg,166,150
181,0.8676599,250. joyce-white_0.jpg,142,122
182,5.0588515e-06,251. daren20mochrie_0.jpg,114,112
183,0.99986106,252. 7416_0.jpg,151,134
